Family,ndc407,ndc408,ndc409,ndc410,ndc411,ndc412,ndc413,ndc414,ndc415,ndc416,ndc417,ndc418,ndc419,ndc420,ndc421,ndc422,ndc423,ndc424,ndc425,ndc426,ndc427,ndc428,ndc429,ndc430,ndc431,ndc432,ndc433,ndc434,ndc435,ndc436,ndc437,ndc438,ndc439,ndc440,ndc441,ndc442,ndc443,ndc444,ndc445,ndc446,ndc447,ndc448,ndc449,ndc450,ndc451,ndc452,ndc453,ndc454,ndc455,ndc456,ndc457,ndc458,ndc459,ndc460,ndc461,ndc462,ndc463,ndc464,ndc465,ndc466,ndc467,ndc468,ndc469,ndc471,ndc470,ndc472,ndc473,ndc474,ndc475
Neisseriaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008304726498673342,0.000460891440861867,0.000153658513161812,0.0014206939728864168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001835795181743723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oxalobacteraceae,0.0008060290976504255,0.0,0.0,0.0010331218877203134,0.00012945499447326755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014405485608919876,0.0,0.0002586541363107298,0.0006265373369842669,0.00029948089977372555,0.0,0.0003029909535558151,0.0,0.0004397588270011919,0.0003904942541559746,0.0,0.00032606923536764314,0.0,0.0,0.0,0.0,0.0005906176172797839,0.0012879609544468546,5.380538591913049e-05,0.0,0.00040997258308350627,0.0,0.0,0.0,0.0,0.0,0.0,0.00045445155959512504,0.000517196793379881,0.0,0.0,0.000574071121033328,0.0,0.00033477161136735603,0.00030710434723264855,0.00013641820364509443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003562612922106014,0.0,0.0008973909998248992,0.00041950347293858754,0.00034634929923982294,0.001400534414447619,0.0,0.0006071063394683025,0.0,0.0,0.00046300078982487676,0.0,0.0
Pasteurellaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013388374428204843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.305182055886924e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peptococcaceae,0.0011284407367105956,0.0015325353104419497,0.0002782479653117538,0.00171498233361572,0.0,0.0,0.0027579455096826576,0.0018036254168450826,0.0,0.0,0.0,0.0011906362222264895,0.0028426824934935225,0.004430638830696622,0.0,0.0,0.0,0.0,0.0,0.0016371563306343978,0.0010068162618185183,0.0,0.0,0.0,0.000920624511312331,0.0,0.0,0.0,0.0017718528518393519,0.0006100867678958785,0.0,0.0007521289072459336,0.0008455684526097316,0.0,0.0,0.0,0.004082680703556298,0.0,0.0,0.0,0.0,0.0008069522036002484,0.0,0.0007654281613777706,0.0,0.0,0.0007506995154575853,0.0,0.00036290210017959006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002128169773994365,0.0010724916827175627,0.0005983082318960183,0.0009255886445202167,0.0006081267852206766,0.0020711730370928257,0.00031952965235173815,0.0006969152330998055,0.0003397085300811905,0.00021788272462347144,0.0012265101406106272,0.001130657444049084
Peptostreptococcaceae,0.0041107483980171704,0.002982230874373524,0.004382405453660122,0.00531024650288241,0.00723952161400504,0.0018850141376060322,0.0032474509897562026,0.007032841553453488,0.0,0.006419558176520436,0.0,0.0020356038638065788,0.004542529795346068,0.004093525006621879,0.0006897443634952794,0.0019724323571726926,0.0005324104884866232,0.005145632237928252,0.02350344111154394,0.006424059079989322,0.0020136325236370365,0.0021532968872029455,0.0,0.007173523178088149,0.016180291068681105,0.0,0.006395669149879033,0.006299698231238572,0.0,0.03651482284887924,0.0003497350084743482,0.010580796491764828,0.004663438132574884,0.005694540428472702,0.0,0.04352246730872426,0.003106945692643472,0.0,0.0,0.011898368105763273,0.002918467619786471,0.0045313469894475485,0.0021445146835240457,0.00937649497687769,0.0011411109391923258,0.0,0.0038899883982802153,0.0287433155080214,0.0013213358519359435,0.0,0.04473997455157411,0.0,0.0,9.095456819318751e-05,0.012904661252642119,9.807447121514271e-05,0.004122452095579816,0.0025478088843594515,0.08398266503239361,0.0005570455952135343,0.002890225186759902,0.01356307011886115,0.005912257578610429,0.007796523517382412,0.00374133440927264,0.015218942147637336,0.003104828825884468,0.007862806079985987,0.018556083934687904
Planococcaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00874457700650759,0.0,0.0,0.0,0.0,0.0,0.0,0.0186930286301194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02331994484743121,0.0,0.0,0.009727638076925373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Porphyromonadaceae,0.011969532100108817,0.01391707741374311,0.005402647993136553,0.018947455420790547,0.014020971709104671,0.03157398680490104,0.018195276869075194,0.01882777323627493,0.0,0.0,0.0,0.15370729552743262,0.023548167142047695,0.0009150232367743024,0.055675302840884594,0.05622592472269921,0.08165845867163582,0.03569405781907139,0.0369216119118729,0.017207936649168074,0.05880038421034358,0.037476291420283386,0.0,0.0178794630726591,0.024465911670492082,0.0,0.009030589024361033,0.0,0.007706153673079086,0.01884490238611713,0.03969492346183851,0.014609147927183727,0.028826197248059036,0.0302418797512094,0.0,0.00021182252097042958,0.0,0.02683226004293162,0.06218842569178526,0.0,0.04965089216446858,0.02830540037243948,0.060398495638953345,0.15142720459256898,0.02489169116509361,0.5092806130040172,0.002217975841124684,0.12212157590308854,0.06642038951492087,0.21445180383314547,0.0011492837499486926,0.0,0.0,0.037882577652462605,0.09361441762153744,0.04867762921311583,0.01351248186884495,0.0036268808824411014,0.0017728944142882156,0.018740114159961494,0.010318820501489901,0.019165207776651625,0.01133496516663528,0.02438011247443762,0.005722040861240509,0.019023677684546672,0.04357654492469429,0.04115379561084587,0.05839513152206445
Prevotellaceae,0.006166122597025755,0.0,0.0,0.0,0.0,0.05975494816211122,0.0,0.0,0.0043913973651615815,0.00030182371173513806,0.00475198249111814,0.030380427476811397,0.041545420496124925,0.003443376917334875,0.0,6.961525966491856e-05,0.0,0.0,0.008765095442150365,0.019877213275202418,0.009304370971288375,0.0,0.0,0.425429777367172,0.0,0.0,0.0,0.0,0.04443694453819327,0.0,0.0,0.0,0.0,0.0,0.0,0.0009037760894738328,0.0,0.2513032812020853,0.0,0.0,0.036647087073774426,0.061514587212911254,0.0032647835480515324,0.0,0.0,0.000390566879928582,0.0,0.00196442213248936,0.23239692184577593,0.0013035512965050733,0.0,0.0022417658216933958,0.0,0.0,0.0,0.0,0.0,0.0008992266650680416,0.0,0.0,0.0009136455652360849,0.005952271261402379,0.0,0.0,0.0,0.0,0.08470190919737453,0.0,0.0
Rhodospirillaceae,0.0,0.0,0.0,0.0,0.0,0.002733270499528747,0.0006805320088827336,0.0011288878508310949,0.0,0.0,0.0,0.0,0.002602591066678191,0.008740879867080836,0.004655774453593137,0.01496728082795749,9.982696659124185e-05,0.0,0.0,0.004306432956668742,0.0,0.0029565993528952368,0.0,0.0,0.00500668398617802,0.0,0.0,0.0,0.00025312183597705026,0.0005422993492407809,0.0,6.373973790219775e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008755402859359414,0.00043451272501551834,0.0,0.0,0.0,0.0,0.0009895584521940897,0.0,0.0,0.0,0.00016418339284981326,0.0,0.0,0.0,0.0,0.0,0.0009161004656844034,0.0,0.0,0.0004538890035073242,0.0,0.0,0.0,0.0,0.0,0.0,0.001933709181033309,0.0003723334355425118,0.00016627315353662998
Rikenellaceae,0.001168742191593117,0.0008905272749865382,0.0013448651656734767,0.002665454470318408,0.001453879168699774,0.0,0.0001910265288091884,0.0004930774520871449,0.0,0.0,0.0,0.00044168763082595583,0.0,0.0,0.0010992800793206017,0.0010210238084188054,0.0,0.0002651145415326031,0.0025970653161927005,0.00016015659756206068,0.005936744164516092,0.0010375990181858755,0.0,0.002608553882941145,0.0012611294675511384,0.0,0.0008383835964260905,0.0,0.0013781077736528292,0.005332610267534344,0.001815931774770654,0.0010070878588547248,0.0006662054475106977,0.0012439530062197648,0.0,0.0,0.0,0.0013799448022079118,0.0,0.0,0.0,0.00335195530726257,0.0,0.001371392122468506,0.0,0.0,0.0,0.0,0.0005303953771855547,0.0,0.0,0.0,0.0,0.0,0.0,0.0005230638464807612,0.0013995979336845052,0.0,0.0020136578532656277,0.0006395708685785023,0.0011644502302028533,0.0015295310052520045,0.001393334588589719,0.003994120654396727,0.0019440267028573524,0.002955464211706357,0.0008170602173380179,0.0008103727714748787,0.002061787103854212
Ruminococcaceae,0.4684641115544272,0.44250921592179926,0.4770793238574443,0.33064032894600914,0.3920295555710459,0.49198868991517425,0.4295350891855107,0.4321304838646891,0.0,0.04071137527135113,0.005756344721102101,0.2733662358611949,0.456308162148146,0.4059332033037154,0.23520282795189026,0.10064046038891729,0.007686676427525622,0.21535736235132497,0.5223131195082891,0.25313640003559024,0.40598997812778465,0.2647216333816802,0.08915042813347898,0.07117366809774832,0.303768254849043,0.0,0.02644501401298297,0.006630101984625211,0.43348520643491956,0.24923174258857547,0.1783245002824782,0.20111162102901434,0.08683731775437518,0.2694955079474776,0.0,0.11246363713390006,0.39863910643214806,0.3635387917816621,0.10978253016400545,0.2033464160297459,0.24260223872326275,0.43631284916201113,0.0,0.2529740073353533,0.09867708494507191,0.002454991816693944,0.2992902477308401,0.14870948379351745,0.10321307936389777,0.0029241826381059756,0.36723720395681986,0.11208829108466978,0.0,0.2154258947655646,0.5694181777728334,0.13325051489097386,0.23358017151436503,0.43597506144715564,0.25818595692523194,0.47134309882401476,0.23588178740124557,0.5245738505482354,0.40674072679344747,0.3260480572597137,0.4477496973920698,0.28331691408771276,0.44102186997848414,0.3239081869551885,0.19869641847627287
Streptococcaceae,0.0,0.015739551836971375,0.01746005982331255,0.0036159266070210964,0.0020214895290825625,0.0,0.008309654003199695,0.0056314635317321286,0.0,0.011922036613537954,0.03273921060126819,0.0027461448351352906,0.008672102336569766,0.010330130752004623,0.01735138164417812,0.0009978187218638325,0.000565686144017037,0.02381210609401926,0.0026619919490975183,0.006886733695168608,0.004085128050826862,0.00475287292201272,0.0,0.0,0.0009332358059878425,0.0013852059999208456,0.0,0.00035243067027908103,0.0029530880863989197,0.0008360448300795371,0.003726022974899786,0.0014277701290092298,0.00048684244241166364,0.014098134070490672,0.029954004637548937,0.0011014771090462336,0.0006162536911028374,0.0021465808034345298,0.0038111408135250336,0.007849617847552158,0.0011821640991540136,0.001086281812538796,0.0011042650236056653,0.005900175410620316,0.01529862293052762,0.005133164707632792,0.0031051661775745574,0.005879624577103571,0.0037313780044106568,0.0022195603156708005,0.02688503057915692,0.2303845490601828,0.0,0.004820592114238939,0.002614306374457671,0.007649808754781132,0.000508944703158002,0.0030873448834002762,0.0004158641218700753,0.0022006739563991476,0.00042995085422874586,0.0,0.011673884390886834,0.0009905419222903883,0.00627223709789825,0.0007813296191867381,0.00021788272462347144,0.002584432082000965,0.001030893551927106
Synergistaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000538862783980687,0.00044089664454448417,0.0,0.0,0.0,0.0,0.0,0.00018966863773290196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007976319595083152,0.0,0.0,0.0,0.0,0.0,0.0,0.002131210681730646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008123014207781309,0.003874102609000175,0.0,0.0021437827315016634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Veillonellaceae,0.14137750372788463,0.0013047260075384167,0.0012753031743455384,0.018534206665702418,0.007070234313539997,0.017530631479736096,0.001862508655889587,0.0016089895804948938,0.15741470555117668,0.013210591690561041,0.0956092881020552,0.002496495304668446,0.0011716461628588169,0.0016855691203737147,0.0,0.001554740799183181,0.08252362571542658,0.0067604208090813805,0.023914643119941122,0.003968324584037725,0.0,0.00841236193238871,0.05821205821205821,0.008024926181548106,7.56677680530683e-05,0.6077888154509835,0.02249263420125997,0.01766558734773893,0.0,0.0,0.0008070807887869575,0.0,0.005611499730955493,0.0014651002073255012,0.20849963887938572,0.03129324709803146,0.002221081011683143,0.0009199632014719412,0.024727259591070003,0.0005370791158851477,0.004285344859433299,0.012197392923649908,0.215219652716652,0.05236804337426247,0.003403991954200836,0.011159053712245202,0.0016720125571555312,0.0033149623485757953,0.08919947518773207,0.0012330890642615559,0.0027911176784468253,0.29418865321607174,0.3153077247137222,0.0,0.016742685504505507,0.0026153192324038055,0.0,0.001378814219770997,0.00015321309753108035,0.00022006739563991477,1.7914618926197743e-05,0.11663134617156551,0.0009037845980041421,0.01888420245398773,0.0010270329750944503,0.005571219893331524,0.014734319252662253,0.0017083534101362307,0.0017292407967809517
Verrucomicrobiaceae,0.040744770886229006,0.0008491074017313505,0.0011361791916896615,0.02384445316858483,0.0065026239531572085,0.019038642789820925,0.0,0.00016868439150349694,0.0,0.497324216709425,4.497144313361016e-05,0.1389779732298888,0.010016614326735623,0.24404632907125143,0.1947881191533388,0.3442938692161322,0.36922667376547313,0.0021811696371545983,0.0,0.18168876234540438,0.00038189582344840353,0.0,0.40434828570421794,0.022553122112928647,0.1524579413322571,0.0,0.18135434881548376,0.16427674618383664,0.09995500056249296,0.31028561099060015,0.07960506846735355,0.39444699403396066,0.29136239014015936,0.031817553559087774,0.5791994526171741,0.4794532154658683,0.00025677237129284895,0.015639374425023,0.1680333790911061,0.4715554637471597,0.2596697329047988,0.004065797641216636,0.5526926462350964,0.08671663211608995,0.2755879622466347,0.37399568516589793,0.36480584180713843,0.11128997053366804,0.23891985446695266,0.6966953213077791,0.1779337520009851,0.0018968787722021038,0.0,0.20583018782118334,0.0,0.1712707182320442,0.2728707025981627,0.0,0.3333041498861845,0.1671068014579465,0.42042027696000855,0.05640836635031791,0.0006778384485031066,0.026393149284253573,0.001320470967978579,0.006148724394469548,0.02355856959991285,0.0,0.0
Victivallaceae,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006709085400164477,0.0,0.0010299614632396337,0.0,0.0,0.000851403003459957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001241464928615767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006808835144483483,0.0,0.0
vadinBE97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041120200839717764,0.0,0.0002661698163428267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
